sample_id,raw_input,normalized_degree_part,canonical_degree,canonical_field,degree_level,degree_short_code,split_pattern,expected_layer,expected_status,gold_confidence,training_use,source
L1-02655,B. Tech / Business Administration,b tech,Bachelor of Technology,Business Administration,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02656,B. Tech in Civil Engineering,b tech,Bachelor of Technology,Civil Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02657,BTech in Physics,btech,Bachelor of Technology,Physics,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02658,Bacheler of Technology (Electronics and Communication Engineering),bacheler of technology,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02659,B.Tech. (Business Administration),btech,Bachelor of Technology,Business Administration,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02660,B.Tech/BE - Textile Engineering,btech be,Bachelor of Technology,Textile Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02661,B.Tech. - Mathematics,btech,Bachelor of Technology,Mathematics,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02662,BTECH - Finance,btech,Bachelor of Technology,Finance,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02663,B.Tech. (Artificial Intelligence and Machine Learning),btech,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02664,"B.Tech/BE, Production Engineering",btech be,Bachelor of Technology,Production Engineering,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02665,B.Tech/BE (Electrical Engineering),btech be,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02666,4-Year B.Tech - Mining Engineering,4 year btech,Bachelor of Technology,Mining Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02667,Bachelor of Technology - Artificial Intelligence and Machine Learning,bachelor of technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02668,B. Tech in Mathematics,b tech,Bachelor of Technology,Mathematics,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02669,Bachelor of Technology - Civil Engineering,bachelor of technology,Bachelor of Technology,Civil Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02670,Bachelor of Technology / Software Engineering,bachelor of technology,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02671,B.Tech (Hons) (Data Science),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02672,Bacheler of Technology in Food Technology,bacheler of technology,Bachelor of Technology,Food Technology,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02673,B.Tech/BE / Production Engineering,btech be,Bachelor of Technology,Production Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02674,B.Tech/BE / Environmental Engineering,btech be,Bachelor of Technology,Environmental Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02675,B.Tech (Hons) - Chemistry,btech,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02676,BTECH in Physics,btech,Bachelor of Technology,Physics,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02677,Bacheler of Technology (Civil Engineering),bacheler of technology,Bachelor of Technology,Civil Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02678,B.Tech (Data Science),btech,Bachelor of Technology,Data Science,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02679,B.Tech in Information Technology,btech,Bachelor of Technology,Information Technology,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02680,4-Year B.Tech in Chemical Engineering,4 year btech,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02681,Bacheler of Technology in Finance,bacheler of technology,Bachelor of Technology,Finance,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02682,4-Year B.Tech (Mechanical Engineering),4 year btech,Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02683,B.Tech (Hons) - Cybersecurity,btech,Bachelor of Technology,Cybersecurity,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02684,BTech in Software Engineering,btech,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02685,B. Tech / Electronics and Communication Engineering,b tech,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02686,"BTech, Finance",btech,Bachelor of Technology,Finance,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02687,B.Tech - Chemistry,btech,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02688,B.Tech (Hons) (Computer Science and Engineering),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02689,Bacheler of Technology / Artificial Intelligence and Machine Learning,bacheler of technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02690,Bachelor of Technology (Cybersecurity),bachelor of technology,Bachelor of Technology,Cybersecurity,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02691,Bachelor of Technology / Physics,bachelor of technology,Bachelor of Technology,Physics,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02692,"BTech, Software Engineering",btech,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02693,B.Tech / Textile Engineering,btech,Bachelor of Technology,Textile Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02694,Bacheler of Technology (Data Science),bacheler of technology,Bachelor of Technology,Data Science,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02695,B.Tech - Biotechnology Engineering,btech,Bachelor of Technology,Biotechnology Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02696,B.Tech. (Mining Engineering),btech,Bachelor of Technology,Mining Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02697,Bachelor of Technology in Textile Engineering,bachelor of technology,Bachelor of Technology,Textile Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02698,B.Tech (Hons) (Mechanical Engineering),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02699,B.Tech (Hons) (Biotechnology Engineering),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02700,"B.Tech (Hons), Environmental Engineering",btech environmental engineering,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02701,BTech in Civil Engineering,btech,Bachelor of Technology,Civil Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02702,B. Tech in Finance,b tech,Bachelor of Technology,Finance,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02703,B.Tech. (Chemistry),btech,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02704,B.Tech/BE in Civil Engineering,btech be,Bachelor of Technology,Civil Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02705,B.Tech. (Hons),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02706,B. Tech (Aerospace Engineering),b tech,Bachelor of Technology,Aerospace Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02707,4-Year B.Tech / Production Engineering,4 year btech,Bachelor of Technology,Production Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02708,"B.Tech., Electronics and Communication Engineering",btech,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02709,"Bacheler of Technology, Mechanical Engineering",bacheler of technology,Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02710,B. Tech (Hons),b tech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02711,Bacheler of Technology / Food Technology,bacheler of technology,Bachelor of Technology,Food Technology,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02712,bachelor of technology,bachelor of technology,Bachelor of Technology,,UG ENGINEERING,BTECH,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02713,Bachelor of Technology / Mechanical Engineering,bachelor of technology,Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02714,BTECH / Software Engineering,btech,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02715,4-Year B.Tech - Cybersecurity,4 year btech,Bachelor of Technology,Cybersecurity,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02716,"B.Tech (Hons), Instrumentation Engineering",btech instrumentation engineering,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02717,Bacheler of Technology / Business Administration,bacheler of technology,Bachelor of Technology,Business Administration,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02718,B.Tech (Hons) (Food Technology),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02719,BTech - Computer Science and Engineering,btech,Bachelor of Technology,Computer Science and Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02720,B.Tech/BE (Chemistry),btech be,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02721,B.Tech/BE (Biotechnology Engineering),btech be,Bachelor of Technology,Biotechnology Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02722,B.Tech. - Artificial Intelligence and Machine Learning,btech,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02723,B.Tech (Software Engineering),btech,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02724,B. Tech Hons,b tech,Bachelor of Technology,,UG ENGINEERING,BTECH,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02725,BTech in Textile Engineering,btech,Bachelor of Technology,Textile Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02726,4-YearB.Tech,4 yearbtech,Bachelor of Technology,,UG ENGINEERING,BTECH,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02727,B.Tech/BE (Mechanical Engineering),btech be,Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02728,BTech in Information Technology,btech,Bachelor of Technology,Information Technology,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02729,4-Year B.Tech in Biotechnology Engineering,4 year btech,Bachelor of Technology,Biotechnology Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02730,B.Tech/BE / Textile Engineering,btech be,Bachelor of Technology,Textile Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02731,B.Tech (Hons) in Aerospace Engineering,btech,Bachelor of Technology,Aerospace Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02732,4-Year B.Tech / Chemistry,4 year btech,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02733,B.Tech (Hons) (Electrical Engineering),btech,Bachelor of Technology,,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02734,B.Tech (Hons) - Artificial Intelligence and Machine Learning,btech,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02735,BTech in Chemical Engineering,btech,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02736,B.Tech/BE (Artificial Intelligence and Machine Learning),btech be,Bachelor of Technology,Artificial Intelligence and Machine Learning,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02737,"B.Tech., Business Administration",btech,Bachelor of Technology,Business Administration,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02738,Bachelor of Technology in Cybersecurity,bachelor of technology,Bachelor of Technology,Cybersecurity,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02739,B.Tech in Chemistry,btech,Bachelor of Technology,Chemistry,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02740,"B. Tech, Data Science",b tech,Bachelor of Technology,Data Science,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02741,BTech / Finance,btech,Bachelor of Technology,Finance,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02742,4-Year B Tech,4 year b tech,Bachelor of Technology,,UG ENGINEERING,BTECH,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02743,Bachelor of Technology in Data Science,bachelor of technology,Bachelor of Technology,Data Science,UG ENGINEERING,BTECH,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02744,B. Tech - Electrical Engineering,b tech,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,BTECH,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02745,4-Year B.Tech / Environmental Engineering,4 year btech,Bachelor of Technology,Environmental Engineering,UG ENGINEERING,BTECH,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02746,B.Tech/BE (Software Engineering),btech be,Bachelor of Technology,Software Engineering,UG ENGINEERING,BTECH,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-02747,"BTech, Cybersecurity",btech,Bachelor of Technology,Cybersecurity,UG ENGINEERING,BTECH,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
