sample_id,dataset_id,included_systems,raw_input,normalized_input,canonical_degree,canonical_country_system,country_code,region,qualification_level,degree_family,short_code,duration_hint,local_level,variant_alias_kind,variant_prefix_kind,variant_suffix_kind,variant_case_kind,expected_status,expected_layer,is_degree_only,source_note,is_ambiguous_across_systems,is_ambiguous_across_degrees,duplicate_normalized_count
IND_USA-005410,IND_USA,India + United States,Indian ME (India),indian me india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_adjective,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005411,IND_USA,India + United States,Indian ME (IN),indian me in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_adjective,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005412,IND_USA,India + United States,Indian ME (1-2 years),indian me 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_adjective,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005413,IND_USA,India + United States,India ME,india me,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005414,IND_USA,India + United States,India ME degree,india me degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005415,IND_USA,India + United States,India ME qualification,india me qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005416,IND_USA,India + United States,India ME (India),india me india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005417,IND_USA,India + United States,India ME (IN),india me in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005418,IND_USA,India + United States,India ME (1-2 years),india me 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_name,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005419,IND_USA,India + United States,IN ME,in me,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005420,IND_USA,India + United States,IN ME degree,in me degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005421,IND_USA,India + United States,IN ME qualification,in me qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005422,IND_USA,India + United States,IN ME (India),in me india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005423,IND_USA,India + United States,IN ME (IN),in me in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005424,IND_USA,India + United States,IN ME (1-2 years),in me 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,country_code,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005425,IND_USA,India + United States,M E,m e,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,true,false,2
IND_USA-005426,IND_USA,India + United States,M E degree,m e degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,true,false,2
IND_USA-005427,IND_USA,India + United States,M E qualification,m e qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,true,false,2
IND_USA-005428,IND_USA,India + United States,M E (India),m e india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005429,IND_USA,India + United States,M E (IN),m e in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005430,IND_USA,India + United States,M E (1-2 years),m e 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,none,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,true,false,2
IND_USA-005431,IND_USA,India + United States,Indian M E,indian m e,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005432,IND_USA,India + United States,Indian M E degree,indian m e degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005433,IND_USA,India + United States,Indian M E qualification,indian m e qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005434,IND_USA,India + United States,Indian M E (India),indian m e india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005435,IND_USA,India + United States,Indian M E (IN),indian m e in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005436,IND_USA,India + United States,Indian M E (1-2 years),indian m e 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_adjective,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005437,IND_USA,India + United States,India M E,india m e,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005438,IND_USA,India + United States,India M E degree,india m e degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005439,IND_USA,India + United States,India M E qualification,india m e qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005440,IND_USA,India + United States,India M E (India),india m e india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005441,IND_USA,India + United States,India M E (IN),india m e in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005442,IND_USA,India + United States,India M E (1-2 years),india m e 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_name,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005443,IND_USA,India + United States,IN M E,in m e,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005444,IND_USA,India + United States,IN M E degree,in m e degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005445,IND_USA,India + United States,IN M E qualification,in m e qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005446,IND_USA,India + United States,IN M E (India),in m e india,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,country_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005447,IND_USA,India + United States,IN M E (IN),in m e in,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,country_code_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005448,IND_USA,India + United States,IN M E (1-2 years),in m e 1 2 years,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,abbreviation_permutation,country_code,duration_parenthetical,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005449,IND_USA,India + United States,Master of Engineering (Hons),master of engineering hons,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,none,none,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005450,IND_USA,India + United States,Master of Engineering (Hons) degree,master of engineering hons degree,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,none,degree_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
IND_USA-005451,IND_USA,India + United States,Master of Engineering (Hons) qualification,master of engineering hons qualification,Master of Engineering,India,IN,South Asia,PG ENGINEERING,postgraduate,ME,1-2 years,PG ENGINEERING,alias,none,qualification_word,as_catalogued,resolved,degree_only_lookup_or_fuzzy,true,data/degree_dictionary.json filtered to degree-only aliases,false,false,1
