source_file,raw_input,canonical_degree_options,sample_id_example,note
layer2_fuzzy_training.csv,"B.eTch (Hons), Information Technology",Bachelor of Engineering|Bachelor of Technology,L2-02311,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Instrumentation Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02029,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Mathematics",Bachelor of Engineering|Bachelor of Technology,L2-03393,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Mechanical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01676,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Metallurgical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03447,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Mining Engineering",Bachelor of Engineering|Bachelor of Technology,L2-04116,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Physics",Bachelor of Engineering|Bachelor of Technology,L2-02826,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Production Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02434,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Software Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02690,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Textile Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01200,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Information Technology),Bachelor of Engineering|Bachelor of Technology,L2-03939,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Instrumentation Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01394,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Mathematics),Bachelor of Engineering|Bachelor of Technology,L2-01262,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Mechanical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02403,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Metallurgical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02394,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Mining Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02167,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Physics),Bachelor of Engineering|Bachelor of Technology,L2-03547,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Production Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02370,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Software Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02052,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Textile Engineering),Bachelor of Engineering|Bachelor of Technology,L2-04065,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01349,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01627,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01982,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-01817,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01788,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-01963,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01280,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02123,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-01731,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Data Science,Bachelor of Engineering|Bachelor of Technology,L2-03875,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01833,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03834,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03523,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Finance,Bachelor of Engineering|Bachelor of Technology,L2-02710,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-03999,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-03817,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02117,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-02648,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02593,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01114,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01170,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Physics,Bachelor of Engineering|Bachelor of Technology,L2-01363,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04223,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03543,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02787,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03075,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-03169,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03188,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-03750,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03282,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02831,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03624,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02720,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-02212,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Data Science,Bachelor of Engineering|Bachelor of Technology,L2-03783,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01796,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01723,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02569,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Finance,Bachelor of Engineering|Bachelor of Technology,L2-02715,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-04148,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-02449,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04001,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-02447,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04124,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03181,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02480,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Physics,Bachelor of Engineering|Bachelor of Technology,L2-01351,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01666,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02303,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01976,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03757,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-03324,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01215,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-01244,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02518,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02088,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03853,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02639,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-02697,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Data Science,Bachelor of Engineering|Bachelor of Technology,L2-03604,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01714,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01285,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04181,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch in Finance,Bachelor of Engineering|Bachelor of Technology,L2-03763,Exclude from F1 scoring until the business rule is decided.
