raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Dpiloma in Engineering (Aerospace Engineering),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
"Diplma in Engineering, Data Science",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
"Dpiloma in Engineering, Data Science",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytechnic (Environmental Engine,Diploma in Engineering,Diploma in Engineering,Environmental Engineering,,fuzzy_matched,L2,0.9275,92.8,wrong_field
3 Yar Diploma in Electronics and Communication Engineering,Diploma in Engineering,Diploma in Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma in Electronics and Communication Engineering,Diploma in Engineering,Diploma in Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
Dip. Engg (Software Engine,Diploma in Engineering,Diploma in Engineering,Software Engineering,,fuzzy_matched,L2,0.9057,90.6,wrong_field
"Diplma in Engineering, Software Engineering",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
"Dpiloma in Engineering, Software Engineering",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
"Dip. ngg, Aerospace Engineering",Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
"Dpi. Engg, Aerospace Engineering",Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,review_needed,L2,0.875,87.5,wrong_field
Diplma in Engineering / Software Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Software Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytchnic (Production Engineering),Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic (Production Engineering),Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Polytechnic (Production Engine,Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9206,92.1,wrong_field
Polytchnic (Biotechnology Engineering),Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic (Biotechnology Engineering),Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Polytechnic (Biotechnology Engine,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9275,92.8,wrong_field
"Polytchnic, Aerospace Engineering",Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
"Ploytechnic, Aerospace Engineering",Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Dip. ngg / Computer Science and Engineering,Diploma in Engineering,Diploma in Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg / Computer Science and Engineering,Diploma in Engineering,Diploma in Engineering,Computer Science and Engineering,,review_needed,L2,0.875,87.5,wrong_field
"Polytchnic, Production Engineering",Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
"Ploytechnic, Production Engineering",Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Diplma in Engineering in Computer Science and Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering in Computer Science and Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
3 Yar Diploma (Instrumentation Engineering),Diploma in Engineering,Diploma in Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma (Instrumentation Engineering),Diploma in Engineering,Diploma in Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
3 Year Diploma (Instrumentation Engine,Diploma in Engineering,Diploma in Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9367,93.7,wrong_field
3 Yar Diploma - Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma - Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
Dip. ngg (Electrical Engineering),Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg (Electrical Engineering),Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,review_needed,L2,0.875,87.5,wrong_field
Dip. Engg (Electrical Engine,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9123,91.2,wrong_field
Dip. ngg (Textile Engineering),Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg (Textile Engineering),Diploma in Engineering,Diploma in Engineering,Textile Engineering,,review_needed,L2,0.875,87.5,wrong_field
Dip. Engg (Textile Engine,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.902,90.2,wrong_field
Polytchnic - Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic - Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Dip. ngg - Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg - Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,review_needed,L2,0.875,87.5,wrong_field
Polytchnic / Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic / Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Polytchnic in Production Engineering,Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Production Engineering,Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Dip. ngg (Artificial Intelligence and Machine Learning),Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg (Artificial Intelligence and Machine Learning),Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,review_needed,L2,0.875,87.5,wrong_field
Dip. Engg (Artificial Intelligence and Machine Lear,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9608,96.1,wrong_field
Diplma in Engineering / Environmental Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Environmental Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
3 Yar Diploma in Aerospace Engineering,Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma in Aerospace Engineering,Diploma in Engineering,Diploma in Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
Diplma in Engineering (Environmental Engineering),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering (Environmental Engineering),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytchnic in Instrumentation Engineering,Diploma in Engineering,Diploma in Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Instrumentation Engineering,Diploma in Engineering,Diploma in Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Diplma in Engineering / Computer Science and Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Computer Science and Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytchnic in Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Electrical Engineering,Diploma in Engineering,Diploma in Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
3 Yar Diploma in Computer Science and Engineering,Diploma in Engineering,Diploma in Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma in Computer Science and Engineering,Diploma in Engineering,Diploma in Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
3 Yar Diploma - Metallurgical Engineering,Diploma in Engineering,Diploma in Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma - Metallurgical Engineering,Diploma in Engineering,Diploma in Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
Dip. ngg (Biotechnology Engineering),Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg (Biotechnology Engineering),Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,review_needed,L2,0.875,87.5,wrong_field
Dip. Engg (Biotechnology Engine,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9206,92.1,wrong_field
Diplma in Engineering / Aerospace Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Aerospace Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Diplma in Engineering / Food Technology,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Food Technology,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Diplma in Engineering / Artificial Intelligence and Machine Learning,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering / Artificial Intelligence and Machine Learning,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytchnic in Metallurgical Engineering,Diploma in Engineering,Diploma in Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Metallurgical Engineering,Diploma in Engineering,Diploma in Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Dip. Engg (Civil Engine,Diploma in Engineering,Diploma in Engineering,Civil Engineering,,fuzzy_matched,L2,0.8936,89.4,wrong_field
Diplma in Engineering (Food Technology),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering (Food Technology),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
3 Yar Diploma in Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma in Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
Polytechnic (Data Scie,Diploma in Engineering,Diploma in Engineering,Data Science,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Polyt Hons,Diploma in Engineering,Polyt Hons,,,review_needed,L3,0.5,50.0,wrong_degree
3 Yar Diploma / Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma / Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9286,92.9,wrong_field
3 Year Dip1oma / Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9286,92.9,wrong_field
3 Year Diploma (Food Techn,Diploma in Engineering,Diploma in Engineering,Food Technology,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Dip. ngg - Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg - Textile Engineering,Diploma in Engineering,Diploma in Engineering,Textile Engineering,,review_needed,L2,0.875,87.5,wrong_field
Diplma in Engineering in Textile Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering in Textile Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Dip. ngg - Production Engineering,Diploma in Engineering,Diploma in Engineering,Production Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
Dpi. Engg - Production Engineering,Diploma in Engineering,Diploma in Engineering,Production Engineering,,review_needed,L2,0.875,87.5,wrong_field
"Diplma in Engineering, Mining Engineering",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
"Dpiloma in Engineering, Mining Engineering",Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytchnic in Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Po1ytechnic in Artificial Intelligence and Machine Learning,Diploma in Engineering,Diploma in Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Diplma in Engineering (Civil Engineering),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering (Civil Engineering),Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
Polytechnic (Food Techn,Diploma in Engineering,Diploma in Engineering,Food Technology,,fuzzy_matched,L2,0.898,89.8,wrong_field
Diplma in Engineering - Civil Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.8,80.0,wrong_degree
Dpiloma in Engineering - Civil Engineering,Diploma in Engineering,Post Graduate Diploma,,,review_needed,L2,0.75,75.0,wrong_degree
"Dip. ngg, Textile Engineering",Diploma in Engineering,Diploma in Engineering,Textile Engineering,,fuzzy_matched,L2,0.9333,93.3,wrong_field
"Dpi. Engg, Textile Engineering",Diploma in Engineering,Diploma in Engineering,Textile Engineering,,review_needed,L2,0.875,87.5,wrong_field
Polytchnic in Electronics and Communication Engineering,Diploma in Engineering,Diploma in Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic in Electronics and Communication Engineering,Diploma in Engineering,Diploma in Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
Polytchnic - Biotechnology Engineering,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9524,95.2,wrong_field
Ploytechnic - Biotechnology Engineering,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9091,90.9,wrong_field
3 Yar Diploma / Biotechnology Engineering,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.963,96.3,wrong_field
3 eYar Diploma / Biotechnology Engineering,Diploma in Engineering,Diploma in Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9286,92.9,wrong_field
